2024-03-20 11:20:57.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_Albums_Path" ON "Albums" ("Path" ASC)
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0049386s
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Tracks
2024-03-20 11:20:57.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Tracks" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ForeignTrackId" TEXT NOT NULL, "ArtistId" INTEGER NOT NULL, "AlbumId" INTEGER NOT NULL, "TrackNumber" INTEGER NOT NULL, "Title" TEXT, "Explicit" INTEGER NOT NULL, "Compilation" INTEGER NOT NULL, "DiscNumber" INTEGER, "TrackFileId" INTEGER, "Monitored" INTEGER NOT NULL, "Ratings" TEXT, "Duration" INTEGER NOT NULL DEFAULT 0)
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0079236s
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Tracks (ForeignTrackId)
2024-03-20 11:20:57.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Tracks_ForeignTrackId" ON "Tracks" ("ForeignTrackId" ASC)
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0040245s
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Tracks (ArtistId)
2024-03-20 11:20:57.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_Tracks_ArtistId" ON "Tracks" ("ArtistId" ASC)
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0048889s
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Tracks (TrackFileId)
2024-03-20 11:20:57.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_Tracks_TrackFileId" ON "Tracks" ("TrackFileId" ASC)
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0037289s
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Tracks (ArtistId, AlbumId, TrackNumber)
2024-03-20 11:20:57.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_Tracks_ArtistId_AlbumId_TrackNumber" ON "Tracks" ("ArtistId" ASC, "AlbumId" ASC, "TrackNumber" ASC)
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0090323s
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|CreateTable TrackFiles
